CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
1626170,Jerian Grant,1610612752,NYK,G,23.0,19,19,1.0,2.11,5.74,0.367,0.424,-0.057
203499,Shane Larkin,1610612751,BKN,G,23.0,18,18,1.0,2.5,5.72,0.437,0.437,0.0
201596,Mario Chalmers,1610612763,MEM,G,29.0,16,16,1.0,2.38,5.63,0.422,0.426,-0.004
201578,Marreese Speights,1610612744,GSW,F-C,28.0,16,16,1.0,2.69,5.63,0.478,0.455,0.023
201582,Alexis Ajinca,1610612740,NOP,C,27.0,15,15,1.0,2.27,5.6,0.405,0.466,-0.061
203080,Thomas Robinson,1610612751,BKN,F,24.0,15,15,1.0,1.93,5.6,0.345,0.468,-0.123
2419,Tayshaun Prince,1610612750,MIN,F,35.0,17,17,1.0,2.71,5.59,0.484,0.424,0.061
1626164,Devin Booker,1610612756,PHX,G,19.0,12,12,1.0,2.5,5.58,0.448,0.413,0.035
203382,Aron Baynes,1610612765,DET,F-C,28.0,18,18,1.0,2.44,5.56,0.44,0.472,-0.032
203210,JaMychal Green,1610612763,MEM,F,25.0,19,19,1.0,2.63,5.53,0.476,0.456,0.02
708,Kevin Garnett,1610612750,MIN,F,39.0,15,15,1.0,2.47,5.53,0.446,0.457,-0.011
203926,Doug McDermott,1610612741,CHI,F,23.0,16,16,1.0,2.31,5.5,0.42,0.438,-0.017
202362,Lance Stephenson,1610612746,LAC,F-G,25.0,18,18,1.0,2.39,5.5,0.434,0.434,0.0
201978,Chase Budinger,1610612754,IND,F,27.0,16,16,1.0,2.0,5.5,0.364,0.407,-0.043
203915,Spencer Dinwiddie,1610612765,DET,G,22.0,6,6,1.0,2.17,5.5,0.394,0.419,-0.025
203200,Justin Holiday,1610612737,ATL,G,26.0,13,13,1.0,1.92,5.46,0.352,0.422,-0.07
201166,Aaron Brooks,1610612741,CHI,G,30.0,11,11,1.0,1.27,5.45,0.233,0.417,-0.184
203934,Lamar Patterson,1610612737,ATL,G-F,24.0,15,15,1.0,2.4,5.4,0.444,0.416,0.028
201196,Ramon Sessions,1610612764,WAS,G,29.0,16,16,1.0,2.56,5.38,0.477,0.409,0.068
2756,Sasha Vujacic,1610612752,NYK,G,31.0,14,14,1.0,2.57,5.36,0.48,0.434,0.046
203524,Solomon Hill,1610612754,IND,F,24.0,3,3,1.0,2.33,5.33,0.438,0.416,0.021
1626204,Larry Nance Jr.,1610612747,LAL,F,22.0,13,13,1.0,2.38,5.31,0.449,0.427,0.022
203943,Noah Vonleh,1610612757,POR,F,20.0,18,18,1.0,2.33,5.28,0.442,0.462,-0.019
202498,Lance Thomas,1610612752,NYK,F,27.0,18,18,1.0,1.89,5.28,0.358,0.423,-0.065
201600,Omer Asik,1610612740,NOP,C,29.0,11,11,1.0,2.36,5.27,0.448,0.473,-0.025
201949,James Johnson,1610612761,TOR,F,28.0,15,15,1.0,1.93,5.27,0.367,0.415,-0.048
201571,D.J. Augustin,1610612760,OKC,G,28.0,19,19,1.0,2.58,5.26,0.49,0.408,0.082
203960,JaKarr Sampson,1610612755,PHI,G-F,22.0,20,20,1.0,2.3,5.25,0.438,0.429,0.009
202718,Chandler Parsons,1610612742,DAL,F,27.0,13,13,1.0,2.23,5.23,0.426,0.41,0.016
1891,Jason Terry,1610612745,HOU,G,38.0,14,14,1.0,2.86,5.21,0.548,0.42,0.128
203928,Cory Jefferson,1610612756,PHX,F,24.0,2,2,1.0,2.0,5.0,0.4,0.44,-0.04
203143,Pablo Prigioni,1610612746,LAC,G,38.0,5,5,1.0,2.6,5.0,0.52,0.411,0.109
