player_id,position,firstname,lastname,fppg,salary,game,team_id,team,opp_id,opponent,home_away,min_sea,price_per_fp_sea,fppg_3g,min_3g,price_per_fp_3g,opp_team_fp_allowed_sea,opp_team_position_fp_allowed_sea,team_pace_sea,opp_pace_sea
203492,PG,Ray,McCallum,4.5,3500,HOU@SA,1610612759,SAS,1610612745,HOU,-1,7.2,777.777777777778,2.75,4.8,1272.72727272727,209.77,114.46,95.62,100.03
203894,PG,Shabazz,Napier,8.2,3500,ORL@CLE,1610612753,ORL,1610612739,CLE,1,11.8,426.829268292683,5.75,6.8,608.695652173913,185.67,78.54,97,95.39
1626151,PG,Aaron,Harrison,2.6,3500,OKC@CHA,1610612766,CHA,1610612760,OKC,-1,4.5,1346.15384615385,0,0,Inf,191.73,91.74,98.18,98.7
203515,PG,Phil (Flip),Pressey,11.2,3500,PHI@LAC,1610612755,PHI,1610612746,LAC,1,12.1,312.5,0,0,Inf,193.09,106.69,99.94,98.54
203148,PG,Brian,Roberts,5.6,3500,OKC@CHA,1610612766,CHA,1610612760,OKC,-1,9,625,10.2,17.7,343.137254901961,191.73,91.74,98.18,98.7
1889,PG,Andre,Miller,9.5,3500,MIL@MIN,1610612750,MIN,1610612749,MIL,-1,12.5,368.421052631579,0,0,Inf,202.44,102.02,98.09,96.39
203088,PG,Kendall,Marshall,10.1,3500,PHI@LAC,1610612755,PHI,1610612746,LAC,1,16,346.534653465347,1,4.1,3500,193.09,106.69,99.94,98.54
203143,PG,Pablo,Prigioni,7.7,3500,PHI@LAC,1610612746,LAC,1610612755,PHI,-1,13.4,454.545454545455,8.85,18,395.480225988701,208.87,110.29,98.54,99.94
203898,PG,Tyler,Ennis,6.7,3500,MIL@MIN,1610612749,MIL,1610612750,MIN,1,10.8,522.388059701493,0,0,Inf,197.57,91.29,96.39,98.09
203526,PG,Raul,Neto,11,3500,MEM@UTA,1610612762,UTA,1610612763,MEM,-1,17.5,318.181818181818,9.25,18.1,378.378378378378,193.29,85.41,93.96,96.06
